timestamp,station_id,temperature,humidity,pressure,precipitation,wind_speed,wind_direction,radar_snr,radar_reflectivity_bias,neighbor_temp_values,metadata
2025-01-22T19:55:00,S1,35.8,28.5,898.7,0.0,2.82,180.5,13.31,0.75,36.4;35.8,Persistent heatwave and drought conditions.
2025-01-22T20:00:00,S1,37.64,24.4,900.5,0.0,1.35,169.1,15.32,1.24,37.5;37.2,Persistent heatwave and drought conditions.
2025-01-22T20:05:00,S1,37.07,23.1,895.5,0.0,3.1,206.3,13.47,0.6,37.7;37.4,Persistent heatwave and drought conditions.
2025-01-22T20:10:00,S1,36.85,22.7,900.1,0.0,3.45,182.5,16.67,0.94,37.2;37.2,Persistent heatwave and drought conditions.
2025-01-22T20:15:00,S1,36.79,18.7,901.6,0.0,3.07,179.2,15.36,-0.82,35.8;36.4,Persistent heatwave and drought conditions.
2025-01-22T20:20:00,S1,36.7,24.0,903.1,0.0,2.61,172.9,15.27,1.31,36.9;35.8,Persistent heatwave and drought conditions.
2025-01-22T20:25:00,S1,35.78,19.0,900.5,0.0,3.93,196.8,17.2,0.56,35.4;35.4,Persistent heatwave and drought conditions.
2025-01-22T20:30:00,S1,37.42,22.8,899.7,0.0,3.86,187.6,15.78,0.68,38.3;36.9,Persistent heatwave and drought conditions.
2025-01-22T20:35:00,S1,38.05,31.9,902.3,0.0,3.22,183.7,14.42,0.83,38.0;37.8,Persistent heatwave and drought conditions.
2025-01-22T20:40:00,S1,37.5,27.3,898.6,0.0,1.65,187.1,15.98,0.42,37.2;38.2,Persistent heatwave and drought conditions.
2025-01-22T20:45:00,S1,38.37,24.9,898.0,0.0,2.47,177.1,12.84,0.29,38.2;38.0,Persistent heatwave and drought conditions.
2025-01-22T20:50:00,S1,36.7,30.1,899.3,0.0,0.93,217.2,14.11,1.42,36.3;36.5,Persistent heatwave and drought conditions.
2025-01-22T20:55:00,S1,37.65,22.2,898.6,0.0,3.19,181.4,15.1,0.6,36.9;37.1,Persistent heatwave and drought conditions.
2025-01-22T21:00:00,S1,38.03,23.5,901.9,0.0,6.08,181.5,14.43,1.12,38.6;37.8,Persistent heatwave and drought conditions.
2025-01-22T21:05:00,S1,35.77,21.7,900.2,0.0,1.82,161.5,16.13,0.64,36.5;35.9,Persistent heatwave and drought conditions.
2025-01-22T21:10:00,S1,38.43,29.7,898.8,0.0,2.25,145.8,16.31,0.26,39.0;37.7,Persistent heatwave and drought conditions.
2025-01-22T21:15:00,S1,36.57,18.5,903.5,0.0,2.65,182.7,15.44,1.13,37.3;36.1,Persistent heatwave and drought conditions.
2025-01-22T21:20:00,S1,36.25,25.6,899.4,0.0,2.96,193.8,14.83,0.67,35.9;36.8,Persistent heatwave and drought conditions.
2025-01-22T21:25:00,S1,36.98,29.9,901.4,0.0,2.69,150.8,14.24,0.65,36.5;36.2,Persistent heatwave and drought conditions.
2025-01-22T21:30:00,S1,37.87,27.7,902.1,0.0,3.19,190.6,14.53,0.47,37.4;37.6,Persistent heatwave and drought conditions.
2025-01-22T21:35:00,S1,35.7,31.7,902.3,0.0,4.6,217.0,14.13,1.43,36.0;35.5,Persistent heatwave and drought conditions.
2025-01-22T21:40:00,S1,38.48,21.6,898.4,0.0,3.33,191.9,13.71,-0.63,39.2;38.2,Persistent heatwave and drought conditions.
2025-01-22T21:45:00,S1,37.48,20.5,902.8,0.0,2.49,196.2,16.74,0.27,38.0;37.2,Persistent heatwave and drought conditions.
2025-01-22T21:50:00,S1,35.26,25.1,900.9,0.0,2.81,172.5,14.43,1.4,35.2;34.6,Persistent heatwave and drought conditions.
2025-01-22T21:55:00,S1,35.35,32.3,898.3,0.0,2.51,195.1,14.59,-0.52,35.3;36.2,Persistent heatwave and drought conditions.
2025-01-22T22:00:00,S1,36.73,26.9,898.7,0.0,3.66,204.4,15.24,-0.42,35.5;36.5,Persistent heatwave and drought conditions.
2025-01-22T22:05:00,S1,37.09,26.4,898.3,0.0,4.3,166.3,15.59,0.39,36.2;36.8,Persistent heatwave and drought conditions.
2025-01-22T22:10:00,S1,37.88,17.3,899.3,0.0,2.68,176.0,14.46,0.48,37.4;38.7,Persistent heatwave and drought conditions.
2025-01-22T22:15:00,S1,36.02,22.4,899.8,0.0,4.18,167.8,15.34,-0.59,35.8;35.6,Persistent heatwave and drought conditions.
2025-01-22T22:20:00,S1,36.73,35.4,901.3,0.0,2.55,190.6,15.79,0.58,36.4;36.5,Persistent heatwave and drought conditions.
2025-01-22T22:25:00,S1,36.62,37.1,900.1,0.0,2.68,195.3,15.88,0.48,36.4;36.4,Persistent heatwave and drought conditions.
2025-01-22T22:30:00,S1,36.42,29.4,897.9,0.0,1.7,182.8,15.51,0.1,37.1;37.5,Persistent heatwave and drought conditions.
2025-01-22T22:35:00,S1,38.19,26.0,903.7,0.0,3.4,165.8,15.14,0.35,38.0;38.5,Persistent heatwave and drought conditions.
2025-01-22T22:40:00,S1,37.44,26.5,901.4,0.0,3.13,194.9,15.75,0.24,38.1;37.0,Persistent heatwave and drought conditions.
2025-01-22T22:45:00,S1,34.44,14.6,903.8,0.0,2.12,191.5,14.15,1.04,33.4;33.7,Persistent heatwave and drought conditions.
2025-01-22T22:50:00,S1,36.47,28.5,899.6,0.0,2.66,191.7,14.53,0.16,36.1;36.5,Persistent heatwave and drought conditions.
2025-01-22T22:55:00,S1,34.88,28.2,902.5,0.0,3.67,179.7,14.04,-0.12,34.4;34.1,Persistent heatwave and drought conditions.
2025-01-22T23:00:00,S1,35.91,18.2,899.7,0.0,3.19,172.4,16.17,1.16,36.2;36.1,Persistent heatwave and drought conditions.
2025-01-22T23:05:00,S1,37.5,21.0,899.5,0.0,4.33,186.3,16.24,0.41,36.9;37.5,Persistent heatwave and drought conditions.
2025-01-22T23:10:00,S1,35.62,25.5,900.2,0.0,1.99,191.5,15.92,-0.03,36.2;35.6,Persistent heatwave and drought conditions.
2025-01-22T23:15:00,S1,36.91,32.8,903.7,0.0,2.58,176.5,14.1,0.85,36.4;37.4,Persistent heatwave and drought conditions.
2025-01-22T23:20:00,S1,35.49,17.0,900.2,0.0,3.81,177.1,15.8,0.21,35.4;35.5,Persistent heatwave and drought conditions.
2025-01-22T23:25:00,S1,35.27,23.3,897.5,0.0,2.91,170.0,14.5,0.49,35.2;35.6,Persistent heatwave and drought conditions.
2025-01-22T23:30:00,S1,34.91,18.0,898.3,0.0,2.64,183.7,15.65,0.35,34.5;34.7,Persistent heatwave and drought conditions.
2025-01-22T23:35:00,S1,34.89,22.2,898.0,0.0,3.63,166.3,15.94,-0.21,35.0;35.2,Persistent heatwave and drought conditions.
2025-01-22T23:40:00,S1,35.39,21.4,904.1,0.0,2.62,192.2,13.79,-0.09,35.1;35.1,Persistent heatwave and drought conditions.
2025-01-22T23:45:00,S1,36.91,34.8,898.4,0.0,2.94,202.9,14.64,0.09,36.1;36.6,Persistent heatwave and drought conditions.
2025-01-22T23:50:00,S1,35.0,23.9,897.3,0.0,3.25,211.5,14.37,0.72,35.6;36.0,Persistent heatwave and drought conditions.
2025-01-22T23:55:00,S1,34.74,29.6,898.0,0.0,5.2,176.8,13.6,0.13,35.0;34.9,Persistent heatwave and drought conditions.
2025-01-23T00:00:00,S1,30.92,66.9,901.2,0.0,3.82,181.4,16.15,0.53,30.4;31.3,Normal conditions.
2025-01-23T00:05:00,S1,30.72,65.1,902.2,0.0,3.86,169.8,16.4,0.68,30.0;31.2,Normal conditions.
2025-01-23T00:10:00,S1,29.7,63.1,899.7,0.0,3.37,178.1,14.69,0.49,29.8;28.9,Normal conditions.
2025-01-23T00:15:00,S1,30.33,64.5,901.0,0.0,3.05,167.8,14.81,0.6,29.1;30.3,Normal conditions.
2025-01-23T00:20:00,S1,29.72,61.5,900.8,0.0,2.05,166.5,15.86,-0.44,29.2;29.5,Normal conditions.
2025-01-23T00:25:00,S1,29.07,63.2,899.7,0.0,2.65,179.8,15.83,-0.62,29.8;28.8,Normal conditions.
2025-01-23T00:30:00,S1,29.57,62.2,897.4,0.0,3.3,161.5,15.96,-0.43,30.1;29.5,Normal conditions.
2025-01-23T00:35:00,S1,29.7,64.5,903.3,0.0,3.58,160.7,15.05,0.9,30.1;29.7,Normal conditions.
2025-01-23T00:40:00,S1,28.28,74.7,900.6,0.0,3.59,166.9,16.71,0.64,29.5;29.0,Normal conditions.
2025-01-23T00:45:00,S1,29.4,68.8,900.1,0.0,3.05,197.7,15.1,-0.05,29.2;29.1,Normal conditions.
2025-01-23T00:50:00,S1,30.18,63.5,895.2,0.0,3.53,158.2,15.64,1.26,30.8;30.6,Normal conditions.
2025-01-23T00:55:00,S1,29.22,64.4,900.6,0.0,2.8,183.2,14.43,1.12,30.3;29.0,Normal conditions.
2025-01-23T01:00:00,S1,29.69,68.7,899.6,0.0,3.63,182.1,13.26,0.47,29.3;30.2,Normal conditions.
2025-01-23T01:05:00,S1,30.08,62.4,901.4,0.0,3.06,200.1,15.59,1.56,30.4;30.6,Normal conditions.
2025-01-23T01:10:00,S1,27.97,69.9,900.6,0.0,3.94,145.6,14.94,1.15,27.7;27.8,Normal conditions.
2025-01-23T01:15:00,S1,28.36,61.9,899.6,0.0,2.24,164.3,13.71,-0.29,28.8;28.5,Normal conditions.
2025-01-23T01:20:00,S1,29.16,73.1,899.5,0.0,2.96,177.9,14.54,-0.39,28.1;29.4,Normal conditions.
2025-01-23T01:25:00,S1,28.39,61.3,900.9,0.0,2.82,189.8,14.92,0.87,27.9;28.6,Normal conditions.
2025-01-23T01:30:00,S1,28.23,79.1,897.6,0.0,2.35,163.0,14.47,0.81,28.4;28.5,Normal conditions.
2025-01-23T01:35:00,S1,27.46,65.2,900.5,0.0,3.58,161.9,15.23,0.47,27.1;27.4,Normal conditions.
2025-01-23T01:40:00,S1,27.9,61.1,903.7,0.0,3.21,175.2,15.09,0.46,28.4;27.8,Normal conditions.
2025-01-23T01:45:00,S1,28.94,59.4,897.9,0.0,2.11,209.3,15.26,1.09,29.1;28.9,Normal conditions.
2025-01-23T01:50:00,S1,28.95,66.4,895.5,0.0,2.89,151.3,13.97,0.15,28.6;28.8,Normal conditions.
2025-01-23T01:55:00,S1,26.66,74.5,901.1,0.0,3.84,167.9,15.61,0.83,27.1;27.0,Normal conditions.
2025-01-23T02:00:00,S1,27.18,68.3,899.7,0.0,3.28,176.5,14.9,0.7,26.9;27.7,Normal conditions.
2025-01-23T02:05:00,S1,27.56,72.3,898.5,0.0,3.27,176.3,14.75,-0.15,27.1;26.7,Normal conditions.
2025-01-23T02:10:00,S1,27.26,70.0,902.9,0.0,2.19,138.0,14.38,0.45,27.4;28.0,Normal conditions.
2025-01-23T02:15:00,S1,27.64,70.4,901.3,0.0,4.69,155.9,15.64,1.21,28.1;27.7,Normal conditions.
2025-01-23T02:20:00,S1,26.54,75.8,899.8,0.0,2.18,166.4,14.18,0.62,26.8;26.9,Normal conditions.
2025-01-23T02:25:00,S1,28.0,66.4,898.1,0.0,1.47,186.9,15.07,-0.66,27.4;27.9,Normal conditions.
2025-01-23T02:30:00,S1,27.8,70.2,898.4,0.0,3.36,193.9,16.54,0.14,28.1;28.2,Normal conditions.
2025-01-23T02:35:00,S1,28.05,70.5,901.8,0.0,2.47,183.0,16.95,-0.13,28.0;28.4,Normal conditions.
2025-01-23T02:40:00,S1,27.65,65.3,898.0,0.0,3.02,197.6,14.31,0.39,28.1;27.9,Normal conditions.
2025-01-23T02:45:00,S1,26.46,75.5,899.9,0.0,2.41,200.6,17.22,0.19,26.3;26.2,Normal conditions.
2025-01-23T02:50:00,S1,28.61,68.2,899.6,0.0,3.06,171.9,16.12,0.58,27.8;27.9,Normal conditions.
2025-01-23T02:55:00,S1,26.45,84.9,898.7,0.0,4.31,178.7,16.45,0.47,26.2;25.7,Normal conditions.
2025-01-23T03:00:00,S1,26.17,79.0,901.5,0.0,4.4,199.4,12.93,0.51,25.7;27.3,Normal conditions.
2025-01-23T03:05:00,S1,26.57,75.6,899.5,0.0,2.65,180.2,14.75,0.18,26.9;26.6,Normal conditions.
2025-01-23T03:10:00,S1,24.73,72.9,904.6,0.0,2.15,184.4,16.04,0.57,24.1;24.8,Normal conditions.
2025-01-23T03:15:00,S1,26.46,80.0,900.3,0.0,2.64,208.2,16.38,1.12,25.9;26.6,Normal conditions.
2025-01-23T03:20:00,S1,26.5,73.6,899.2,0.0,4.6,167.2,15.04,0.78,27.2;25.6,Normal conditions.
2025-01-23T03:25:00,S1,26.45,71.4,901.4,0.0,2.48,194.9,15.58,1.34,26.7;26.6,Normal conditions.
2025-01-23T03:30:00,S1,24.94,81.8,899.7,0.0,2.84,195.9,12.49,0.58,25.7;24.7,Normal conditions.
2025-01-23T03:35:00,S1,25.99,75.4,896.9,0.0,2.59,182.1,15.18,0.57,26.7;26.2,Normal conditions.
2025-01-23T03:40:00,S1,26.84,78.1,899.5,0.0,2.71,156.0,14.16,0.7,26.8;27.4,Normal conditions.
2025-01-23T03:45:00,S1,25.28,81.5,898.6,0.0,3.13,160.4,14.15,1.36,24.5;24.9,Normal conditions.
2025-01-23T03:50:00,S1,25.12,85.9,903.1,0.0,3.95,170.6,13.61,1.13,24.5;24.9,Normal conditions.
2025-01-23T03:55:00,S1,26.32,80.1,899.6,0.0,1.89,190.1,15.3,0.22,26.1;26.5,Normal conditions.
2025-01-23T04:00:00,S1,25.26,74.3,903.9,0.0,3.93,178.2,15.26,1.22,26.1;25.4,Normal conditions.
2025-01-23T04:05:00,S1,24.72,84.0,899.8,0.0,2.2,185.8,15.79,1.23,25.1;24.9,Normal conditions.
2025-01-23T04:10:00,S1,25.86,64.5,901.1,0.0,1.72,179.6,14.61,-0.41,25.2;26.3,Normal conditions.
2025-01-23T04:15:00,S1,25.66,63.6,897.7,0.0,2.25,178.2,14.65,0.67,24.9;25.7,Normal conditions.
2025-01-23T04:20:00,S1,23.31,82.8,897.2,0.0,3.53,156.7,14.38,0.95,23.6;23.6,Normal conditions.
2025-01-23T04:25:00,S1,24.96,75.2,902.0,0.0,2.41,168.0,14.62,-0.26,25.3;25.0,Normal conditions.
2025-01-23T04:30:00,S1,24.15,75.4,900.2,0.0,1.92,187.5,13.83,1.17,23.9;24.5,Normal conditions.
2025-01-23T04:35:00,S1,24.73,87.7,897.7,0.0,3.13,162.8,14.22,0.9,25.2;23.5,Normal conditions.
2025-01-23T04:40:00,S1,24.82,71.3,903.1,0.0,3.21,162.0,14.22,0.91,25.3;24.5,Normal conditions.
2025-01-23T04:45:00,S1,25.29,74.9,897.1,0.0,4.5,169.6,16.55,0.86,25.1;24.3,Normal conditions.
2025-01-23T04:50:00,S1,23.48,82.7,901.4,0.0,3.88,187.7,15.63,0.32,22.7;23.7,Normal conditions.
2025-01-23T04:55:00,S1,22.11,90.7,901.4,0.0,2.07,199.8,15.28,1.11,22.4;21.7,Normal conditions.
2025-01-23T05:00:00,S1,23.57,78.7,899.5,0.0,4.07,180.2,14.79,-0.22,23.3;23.5,Normal conditions.
2025-01-23T05:05:00,S1,25.0,89.9,901.8,0.0,2.46,195.3,16.06,0.31,24.7;25.5,Normal conditions.
2025-01-23T05:10:00,S1,23.95,82.1,902.0,0.0,2.12,175.4,16.11,0.33,23.9;23.8,Normal conditions.
2025-01-23T05:15:00,S1,24.02,80.9,902.2,0.0,3.49,183.8,14.72,0.11,23.7;23.4,Normal conditions.
2025-01-23T05:20:00,S1,24.02,86.2,897.4,0.0,4.14,179.0,15.33,0.31,23.8;23.1,Normal conditions.
2025-01-23T05:25:00,S1,23.61,76.7,902.5,0.0,3.53,181.3,14.76,0.08,23.8;23.8,Normal conditions.
2025-01-23T05:30:00,S1,22.34,86.9,899.7,0.0,3.53,198.6,14.41,0.86,23.6;22.5,Normal conditions.
2025-01-23T05:35:00,S1,23.92,77.8,901.5,0.0,2.08,152.2,16.8,1.4,23.5;23.6,Normal conditions.
2025-01-23T05:40:00,S1,23.52,83.3,899.7,0.0,2.53,160.8,14.13,1.42,24.0;24.2,Normal conditions.
2025-01-23T05:45:00,S1,23.56,90.3,902.4,0.0,2.29,173.5,16.95,-0.05,23.3;23.4,Normal conditions.
2025-01-23T05:50:00,S1,24.24,80.5,900.0,0.0,2.95,183.3,16.0,0.21,24.9;24.6,Normal conditions.
2025-01-23T05:55:00,S1,23.93,72.9,902.8,0.0,2.28,176.5,14.48,0.82,23.4;24.1,Normal conditions.
2025-01-23T06:00:00,S1,23.09,88.4,900.9,0.0,4.37,180.5,16.18,0.75,23.7;23.2,Normal conditions.
2025-01-23T06:05:00,S1,24.26,81.7,902.7,0.0,3.83,200.6,12.84,0.75,24.6;24.5,Normal conditions.
2025-01-23T06:10:00,S1,25.07,76.8,900.6,0.0,3.0,177.7,13.99,0.74,25.8;25.1,Normal conditions.
2025-01-23T06:15:00,S1,22.76,80.7,896.6,0.0,2.78,181.4,15.45,0.28,23.5;23.1,Normal conditions.
2025-01-23T06:20:00,S1,24.32,91.6,900.4,0.0,3.54,173.3,17.63,0.56,23.8;24.5,Normal conditions.
2025-01-23T06:25:00,S1,22.8,86.4,899.2,0.0,3.12,172.1,14.56,-0.0,22.5;23.2,Normal conditions.
2025-01-23T06:30:00,S1,24.41,78.9,901.8,0.0,3.07,181.8,14.27,0.37,24.8;24.7,Normal conditions.
2025-01-23T06:35:00,S1,23.87,79.0,900.4,0.0,2.74,170.6,15.11,0.6,24.1;24.3,Normal conditions.
2025-01-23T06:40:00,S1,24.51,78.6,897.0,0.0,3.21,149.8,14.35,1.46,24.5;24.4,Normal conditions.
2025-01-23T06:45:00,S1,23.45,82.8,902.1,0.0,2.91,193.0,13.57,1.02,23.7;23.9,Normal conditions.
2025-01-23T06:50:00,S1,23.2,85.5,900.0,0.0,3.87,200.0,13.41,0.55,23.1;23.7,Normal conditions.
2025-01-23T06:55:00,S1,22.98,90.3,900.4,0.0,3.71,197.9,15.41,0.35,22.3;22.5,Normal conditions.
2025-01-23T07:00:00,S1,23.18,81.8,901.5,0.0,1.9,184.3,13.94,0.29,22.1;23.2,Normal conditions.
2025-01-23T07:05:00,S1,23.09,87.5,898.7,0.0,2.7,166.2,16.3,1.71,22.7;23.3,Normal conditions.
2025-01-23T07:10:00,S1,22.02,86.4,896.4,0.0,4.82,163.6,15.82,0.8,22.6;23.1,Normal conditions.
2025-01-23T07:15:00,S1,22.46,82.3,900.0,0.0,2.65,182.3,15.07,0.39,22.3;22.8,Normal conditions.
2025-01-23T07:20:00,S1,22.96,85.5,899.7,0.0,3.74,192.1,13.61,0.13,22.4;22.2,Normal conditions.
2025-01-23T07:25:00,S1,23.08,84.4,899.9,0.0,2.77,163.8,15.99,0.98,22.7;23.2,Normal conditions.
2025-01-23T07:30:00,S1,23.68,76.1,899.6,0.0,3.25,196.2,15.46,1.1,23.5;24.0,Normal conditions.
2025-01-23T07:35:00,S1,23.78,85.3,897.7,0.0,2.75,182.3,14.68,0.6,23.1;23.9,Normal conditions.
2025-01-23T07:40:00,S1,21.97,93.1,898.0,0.0,2.65,163.6,15.24,-0.28,21.6;22.2,Normal conditions.
2025-01-23T07:45:00,S1,23.0,90.2,897.0,0.0,3.62,156.9,15.3,1.54,22.3;23.0,Normal conditions.
2025-01-23T07:50:00,S1,23.38,93.3,898.8,0.0,3.0,159.0,14.9,0.08,23.0;23.6,Normal conditions.
2025-01-23T07:55:00,S1,22.34,93.9,901.7,0.0,3.56,168.5,13.81,-0.36,21.6;22.3,Normal conditions.
2025-01-23T08:00:00,S1,22.41,92.4,902.6,0.0,2.51,182.6,16.36,0.21,22.7;22.5,Normal conditions.
2025-01-23T08:05:00,S1,23.49,89.1,901.7,0.0,3.18,164.8,12.79,1.31,23.6;22.9,Normal conditions.
2025-01-23T08:10:00,S1,23.24,79.3,902.2,0.0,1.54,186.6,16.15,0.15,23.1;22.8,Normal conditions.
2025-01-23T08:15:00,S1,23.46,85.6,899.3,0.0,2.32,159.1,16.58,0.88,23.0;23.5,Normal conditions.
2025-01-23T08:20:00,S1,22.62,83.9,899.2,0.0,3.88,173.5,15.01,0.06,22.8;22.6,Normal conditions.
2025-01-23T08:25:00,S1,22.47,94.0,902.6,0.0,4.81,174.7,14.45,0.16,23.0;23.1,Normal conditions.
2025-01-23T08:30:00,S1,22.68,85.5,897.6,0.0,2.16,157.6,12.79,0.17,22.8;22.9,Normal conditions.
2025-01-23T08:35:00,S1,23.81,85.1,898.7,0.0,2.65,148.9,15.12,0.91,23.3;23.6,Normal conditions.
2025-01-23T08:40:00,S1,23.84,81.2,900.3,0.0,3.14,173.8,15.66,0.25,24.4;23.0,Normal conditions.
2025-01-23T08:45:00,S1,22.65,92.5,898.5,0.0,3.49,188.3,15.62,0.58,22.7;22.3,Normal conditions.
2025-01-23T08:50:00,S1,23.49,83.8,900.4,0.0,5.32,161.7,14.74,0.23,23.5;23.1,Normal conditions.
2025-01-23T08:55:00,S1,23.49,86.6,904.1,0.0,3.49,170.1,15.18,0.87,23.9;23.0,Normal conditions.
2025-01-23T09:00:00,S1,23.83,82.9,902.1,0.0,3.77,162.3,15.6,1.55,24.4;24.1,Normal conditions.
2025-01-23T09:05:00,S1,22.96,84.4,903.3,0.0,3.16,171.7,15.93,0.29,23.2;23.0,Normal conditions.
2025-01-23T09:10:00,S1,22.34,87.9,901.1,0.0,2.88,178.1,15.41,0.12,21.9;22.5,Normal conditions.
2025-01-23T09:15:00,S1,24.56,75.3,898.3,0.0,3.47,189.7,16.36,0.58,25.1;24.6,Normal conditions.
2025-01-23T09:20:00,S1,23.05,81.8,903.0,0.0,2.9,192.3,15.27,-0.29,23.0;23.1,Normal conditions.
2025-01-23T09:25:00,S1,24.05,82.8,900.4,0.0,3.08,171.2,15.15,1.51,24.7;24.3,Normal conditions.
2025-01-23T09:30:00,S1,23.55,85.0,897.6,0.0,3.36,168.6,16.16,0.55,23.1;23.8,Normal conditions.
2025-01-23T09:35:00,S1,23.02,77.7,904.7,0.0,2.83,170.7,13.69,0.65,22.8;24.3,Normal conditions.
2025-01-23T09:40:00,S1,23.55,78.6,901.4,0.0,4.06,200.7,14.71,0.62,23.4;23.6,Normal conditions.
2025-01-23T09:45:00,S1,22.76,92.0,901.9,0.0,3.28,181.2,15.53,0.47,22.8;23.2,Normal conditions.
2025-01-23T09:50:00,S1,22.67,77.6,902.0,0.0,3.61,170.1,16.07,0.98,21.6;23.2,Normal conditions.
2025-01-23T09:55:00,S1,22.58,84.8,903.9,0.0,3.56,186.3,14.2,0.35,22.7;21.6,Normal conditions.
2025-01-23T10:00:00,S1,23.63,77.1,902.1,0.0,1.73,209.0,15.03,-0.02,22.6;23.2,Normal conditions.
2025-01-23T10:05:00,S1,22.45,78.6,901.2,0.0,3.6,180.9,16.32,1.71,21.9;21.7,Normal conditions.
2025-01-23T10:10:00,S1,24.23,77.1,900.5,0.0,4.3,186.0,13.98,0.62,23.5;24.4,Normal conditions.
2025-01-23T10:15:00,S1,23.64,81.4,894.2,0.0,2.66,213.4,13.42,0.5,23.0;23.4,Normal conditions.
2025-01-23T10:20:00,S1,22.7,82.2,896.1,0.0,1.73,195.1,15.25,0.54,23.7;22.2,Normal conditions.
2025-01-23T10:25:00,S1,22.84,92.5,899.5,0.0,2.97,203.2,11.62,1.35,22.5;23.2,Normal conditions.
2025-01-23T10:30:00,S1,22.69,92.1,899.6,0.0,3.08,163.4,15.43,-0.54,22.8;22.3,Normal conditions.
2025-01-23T10:35:00,S1,23.01,79.3,902.0,0.0,2.22,174.8,14.6,0.09,23.4;23.1,Normal conditions.
2025-01-23T10:40:00,S1,25.16,72.8,899.3,0.0,3.94,170.4,14.89,0.38,25.6;25.0,Normal conditions.
2025-01-23T10:45:00,S1,24.64,70.4,902.2,0.0,3.38,172.6,15.29,1.57,24.6;25.6,Normal conditions.
2025-01-23T10:50:00,S1,23.67,83.2,899.9,0.0,3.63,159.7,14.85,0.89,23.3;23.8,Normal conditions.
2025-01-23T10:55:00,S1,24.96,86.7,901.2,0.0,3.43,202.2,13.37,0.86,24.3;24.6,Normal conditions.
2025-01-23T11:00:00,S1,23.97,75.4,900.2,0.0,4.92,198.5,15.12,1.53,23.3;25.1,Normal conditions.
2025-01-23T11:05:00,S1,24.83,80.4,900.7,0.0,3.75,162.2,13.54,0.29,25.3;24.8,Normal conditions.
2025-01-23T11:10:00,S1,24.61,73.0,898.7,0.0,2.59,170.6,16.32,0.52,25.2;24.3,Normal conditions.
2025-01-23T11:15:00,S1,23.46,78.3,904.8,0.0,3.84,189.2,15.32,-0.21,23.4;23.4,Normal conditions.
2025-01-23T11:20:00,S1,24.48,75.5,898.4,0.0,2.39,172.4,12.52,0.84,24.7;23.9,Normal conditions.
2025-01-23T11:25:00,S1,24.52,76.8,902.3,0.0,3.38,190.7,16.01,0.87,23.7;24.6,Normal conditions.
2025-01-23T11:30:00,S1,25.03,80.7,900.4,0.0,3.68,194.8,16.23,0.54,25.5;25.1,Normal conditions.
2025-01-23T11:35:00,S1,24.13,86.3,900.5,0.0,2.56,157.8,15.02,0.94,24.0;23.3,Normal conditions.
2025-01-23T11:40:00,S1,24.61,93.1,897.4,0.0,3.17,188.2,13.92,-0.78,24.6;24.1,Normal conditions.
2025-01-23T11:45:00,S1,23.61,78.6,900.2,0.0,4.01,203.9,13.78,0.04,22.8;23.6,Normal conditions.
2025-01-23T11:50:00,S1,25.3,80.3,900.8,0.0,2.54,192.1,15.87,0.32,26.4;25.9,Normal conditions.
2025-01-23T11:55:00,S1,24.78,73.0,898.6,0.0,4.54,203.9,13.03,0.42,24.9;24.4,Normal conditions.
2025-01-23T12:00:00,S1,26.53,75.3,902.5,0.0,4.83,174.8,14.87,0.23,26.0;27.3,Normal conditions.
2025-01-23T12:05:00,S1,25.25,74.2,902.0,0.0,1.89,158.7,16.21,0.5,24.3;24.7,Normal conditions.
2025-01-23T12:10:00,S1,25.37,77.0,898.9,0.0,1.98,195.1,14.38,0.71,26.2;25.5,Normal conditions.
2025-01-23T12:15:00,S1,26.22,64.2,901.5,0.0,2.69,150.9,14.85,-0.03,25.7;25.6,Normal conditions.
2025-01-23T12:20:00,S1,27.24,75.3,901.8,0.0,1.29,163.1,16.54,0.63,27.5;27.5,Normal conditions.
2025-01-23T12:25:00,S1,24.86,78.9,897.3,0.0,2.84,185.8,15.2,0.36,25.8;24.3,Normal conditions.
2025-01-23T12:30:00,S1,25.96,73.4,901.5,0.0,3.46,191.1,15.94,0.42,26.0;26.1,Normal conditions.
2025-01-23T12:35:00,S1,24.86,86.1,899.1,0.0,1.67,151.5,14.66,0.6,25.0;25.6,Normal conditions.
2025-01-23T12:40:00,S1,26.02,74.2,898.2,0.0,3.57,186.3,15.79,-0.25,26.1;25.4,Normal conditions.
2025-01-23T12:45:00,S1,26.7,72.2,900.3,0.0,2.76,176.4,16.51,0.52,25.8;26.9,Normal conditions.
2025-01-23T12:50:00,S1,25.33,77.6,902.2,0.0,3.26,175.8,13.63,1.21,25.0;25.2,Normal conditions.
2025-01-23T12:55:00,S1,27.33,67.9,899.0,0.0,3.62,176.1,15.76,0.93,26.3;28.1,Normal conditions.
2025-01-23T13:00:00,S1,25.38,81.7,902.1,0.0,4.41,159.4,16.18,0.55,25.0;25.6,Normal conditions.
2025-01-23T13:05:00,S1,26.98,75.9,902.4,0.0,1.77,196.7,15.42,-0.09,27.4;27.5,Normal conditions.
2025-01-23T13:10:00,S1,27.12,78.1,899.1,0.0,2.33,188.7,13.82,1.26,27.5;27.2,Normal conditions.
2025-01-23T13:15:00,S1,26.42,71.5,902.2,0.0,3.37,181.3,14.15,0.39,27.0;26.8,Normal conditions.
2025-01-23T13:20:00,S1,27.55,79.1,900.2,0.0,3.46,169.2,14.94,0.36,28.2;27.6,Normal conditions.
2025-01-23T13:25:00,S1,27.3,68.5,898.9,0.0,1.93,182.0,14.35,1.67,26.8;27.5,Normal conditions.
